(21566,1115684864,25221)
(1428,872415232,11117)
(12065,671088640,6402)
(23482,1115684864,10389)
(4183,1199570944,3240)
(10007,1140850688,23086)
(3722,1115684864,7942)
(13012,671088640,25912)
(8093,1166016512,3794)
(24125,1101004800,18606)
(13764,1115684864,15542)
(6255,1140850688,2339)
(6842,1166016512,11553)
(15219,671088640,13149)
(1127,1115684864,10914)
(21875,671088640,24427)
(924,671088640,326)
(16027,872415232,18168)
(18205,939524096,3169)
(3809,1233125376,21042)
(6433,671088640,8055)
(2187,872415232,6338)
(19954,1115684864,4059)
(14152,1233125376,12001)
(1338,1199570944,4136)
(23804,1233125376,17941)
(21843,939524096,3169)
(7087,1115684864,15778)
(14672,1140850688,21028)
(22936,1115684864,25135)
(20899,1166016512,17865)
(11913,1166016512,2804)
(2776,671088640,7636)
(12290,1115684864,25649)
(23018,1233125376,18604)
(12403,671088640,19080)
(15365,1140850688,21028)
(25049,1166016512,14734)
(14612,939524096,3169)
(10661,1115684864,2859)
(24719,1124073472,21568)
(21513,872415232,26363)
(18175,1233125376,16596)
(894,939524096,3169)
(19264,1140850688,5647)
(2350,1166016512,14751)
(25557,872415232,25099)
(8337,1166016512,5044)
(12459,939524096,3169)
(18972,671088640,9052)
(16859,1115684864,6275)
(1934,1101004800,5604)
(26005,872415232,22826)
(1301,939524096,3169)
(13340,1166016512,1101)
(24483,1140850688,25365)
(16742,1166016512,17325)
(14138,1115684864,23045)
(1324,671088640,11388)
(17614,1115684864,9818)
(17854,872415232,21043)
(11702,671088640,8738)
(15338,1105199104,24530)
(16022,1006632960,24102)
(11363,1199570944,14456)
(22646,1115684864,2146)
(9231,1115684864,18689)
(15153,1166016512,14505)
(6050,671088640,1210)
(18414,872415232,23475)
(2223,1115684864,23061)
(25700,671088640,15223)
(22909,671088640,19988)
(3329,671088640,17695)
(14461,1101004800,16346)
(6645,1233125376,21501)
(3899,671088640,23498)
(22377,1105199104,22359)
(7219,939524096,3169)
(20438,939524096,3169)
(9048,1115684864,25942)
(1333,1166016512,11592)
(26157,671088640,21502)
(24234,671088640,23498)
(4428,1233125376,15749)
(14503,872415232,19132)
(5956,1233125376,960)
(6236,939524096,3169)
(26357,1115684864,23546)
(9976,1140850688,20997)
(13768,671088640,13893)
(375,872415232,11198)
(15588,1233125376,8227)
(10507,671088640,5005)
(1927,1166016512,13292)
(14672,671088640,18796)
(11153,939524096,3169)
(3854,671088640,24427)
(14363,1140850688,10839)
(21431,1166016512,13603)
(22278,1166016512,18509)
(13755,671088640,24569)
(18790,939524096,3169)
(153,671088640,3416)
(22718,1101004800,3399)
(22888,872415232,15959)
(24209,872415232,25094)
(23474,1115684864,26342)
(18596,1115684864,3218)
(19275,1115684864,24814)
(4743,1140850688,21869)
(2502,671088640,24569)
(19339,1115684864,17815)
(8911,671088640,15156)
(21441,1115684864,23705)
(122,1115684864,22828)
(24287,1140850688,5109)
(10509,939524096,3169)
(22065,939524096,3169)
(5319,1115684864,2085)
(14639,1166016512,265)
(13688,1115684864,8489)
(23573,1140850688,5647)
(14203,1115684864,4391)
(210,1115684864,6215)
(26109,872415232,18505)
(7669,1115684864,18567)
(5217,939524096,3169)
(1073,1115684864,22488)
(9963,1115684864,4059)
(13795,1233125376,10116)
(5545,671088640,18052)
(14696,1115684864,15926)
(23895,1233125376,19599)
(10998,1115684864,1012)
(15498,671088640,21124)
(12091,1115684864,15572)
(16567,1115684864,22747)
(18077,1166016512,25723)
(13227,1166016512,14749)
(16540,1115684864,15302)
(3652,1115684864,19504)
(6624,1115684864,5602)
(8873,671088640,14893)
(18007,872415232,13740)
(15991,1199570944,24595)
(20834,1166016512,1671)
(3909,1140850688,8951)
(19149,1115684864,17519)
(11026,1166016512,3764)
(732,1115684864,17405)
(16709,1140850688,20997)
(22472,1140850688,23086)
(4182,939524096,3169)
(23774,1115684864,2936)
(14523,872415232,20022)
(19586,1166016512,10116)
(12159,1115684864,4812)
(17578,1166016512,2804)
(11571,671088640,21333)
(11280,671088640,26137)
(21115,1115684864,2515)
(2265,1166016512,24782)
(3040,872415232,2268)
(10842,671088640,8266)
(10557,1115684864,3518)
(20151,939524096,3169)
(1007,872415232,12264)
(10383,872415232,3663)
(26042,872415232,19821)
(6367,1166016512,4499)
(23230,1115684864,4869)
(22175,1166016512,3604)
(17863,1115684864,734)
(18482,1199570944,14701)
(9632,671088640,24427)
(17668,1140850688,21869)
(6957,872415232,7988)
(6096,939524096,3169)
(23359,1166016512,20969)
(24932,1115684864,5734)
(1859,939524096,3169)
(1402,671088640,3942)
(24765,1115684864,21422)
(7079,939524096,3169)
(18842,939524096,3169)
(24067,939524096,3169)
(15017,1115684864,24452)
(5252,872415232,5741)
(877,1115684864,519)
(20462,671088640,6344)
(9245,1115684864,2515)
(11702,1101004800,6201)
(980,872415232,12463)
(19192,671088640,4584)
(13067,939524096,3169)
(13015,671088640,7312)
(24008,1115684864,21589)
(6520,1115684864,22431)
(25905,1115684864,7955)
(8495,1101004800,4002)
(21059,1115684864,25162)
(13532,1166016512,18283)
(20386,939524096,3169)
(17262,1140850688,22637)
(21489,872415232,24445)
(5230,1115684864,18570)
(24393,1115684864,21429)
(23048,939524096,3169)
(15062,671088640,10174)
(261,671088640,23498)
(6421,872415232,10502)
(16174,1115684864,25805)
(16467,671088640,326)
(9921,939524096,3169)
(5079,1140850688,2382)
(20873,1233125376,19220)
(5165,939524096,3169)
(6701,1115684864,3956)
(15064,1115684864,10097)
(16456,671088640,12473)
(1069,1166016512,3337)
(12609,1115684864,5767)
(9476,1233125376,12232)
(3409,1115684864,3208)
(9559,1166016512,23485)
(15532,1115684864,6300)
(3677,1115684864,16980)
(22969,872415232,22702)
(9264,1233125376,2663)
(19286,872415232,25936)
(11147,1166016512,21131)
(1732,1115684864,19684)
(9740,1166016512,19556)
(17508,671088640,8266)
(6649,671088640,6071)
(24601,1140850688,2339)
(14554,1166016512,16644)
(13867,1103101952,21789)
(21395,671088640,25604)
(19383,671088640,2490)
(253,1166016512,22884)
(7441,1166016512,14122)
(9836,1233125376,8332)
(24278,671088640,6710)
(12387,1115684864,8668)
(17988,1166016512,23019)
(9450,1233125376,8640)
(18183,671088640,1463)
(18701,1115684864,25698)
(5680,1140850688,21028)
(21311,671088640,14196)
(23895,1115684864,11752)
(11702,1199570944,9943)
(13062,671088640,26137)
(3163,939524096,3169)
(3215,939524096,3169)
(3928,1115684864,21293)
(14935,1115684864,8559)
(19197,1166016512,50)
(2631,1166016512,14522)
(22065,671088640,12878)
(9965,1115684864,4718)
(21922,1115684864,22829)
(9743,671088640,23498)
(5590,872415232,3692)
(23173,1115684864,14253)
(3617,872415232,9432)
(4178,671088640,7194)
(17911,939524096,3169)
(13835,671088640,15146)
(5095,1115684864,7261)
(23435,1140850688,2339)
(14138,939524096,3169)
(23693,1115684864,9355)
(24653,1124073472,16986)
(22025,1103101952,18976)
(3349,671088640,22563)
(20131,1166016512,4618)
(26142,1115684864,16144)
(14974,671088640,22745)
(10589,1115684864,25348)
(17739,1101004800,4623)
(14490,1166016512,8640)
(14744,1115684864,739)
(18503,1115684864,318)
(3237,671088640,11862)
(8519,872415232,4824)
(2607,939524096,3169)
(3787,872415232,769)
(26360,1145044992,2382)
(10288,1115684864,23393)
(23825,671088640,16996)
(22917,671088640,206)
(10723,1166016512,13616)
(24680,671088640,4997)
(9128,1115684864,12774)
(25098,1115684864,24814)
(22392,1224736768,2339)
(6248,1115684864,13601)
(11178,1115684864,18570)
(3171,1115684864,14701)
(13560,1166016512,19599)
(8025,872415232,6112)
(12701,1233125376,20656)
(14175,1115684864,11584)
(25298,671088640,6579)
(3611,1140850688,20997)
(8933,671088640,9753)
(25337,1140850688,22637)
(10963,1115684864,19260)
(25273,671088640,19080)
(3284,1233125376,14990)
(2813,1140850688,8408)
(12625,1166016512,9652)
(16953,1166016512,20271)
(3415,1115684864,817)
(25155,872415232,22399)
(20258,1115684864,11400)
(24721,671088640,4050)
(11967,1140850688,21869)
(1624,939524096,3169)
(10869,1115684864,15522)
(22031,671088640,9750)
(17302,671088640,11994)
(9647,1166016512,17648)
(3691,0,1140850688)
(691,0,1015021568)
(691,0,956301312)
(14191,0,973078528)
(15991,0,1045168128)
(25291,0,536870912)
(1591,0,1174405120)
(5491,0,956301312)
(5491,0,872415232)
(8491,0,1045168128)
(17491,0,973078528)
(5191,0,536870912)
(16291,0,973078528)
(19591,0,973078528)
(1291,0,536870912)
(9091,0,973078528)
(26191,0,536870912)
(6091,0,536870912)
(7291,0,1045168128)
(12091,0,973078528)
(4891,0,1015021568)
(4891,0,956301312)
(23791,0,973078528)
(23491,0,536870912)
(18691,0,536870912)
(3991,0,536870912)
(11791,0,973078528)
(2791,0,973078528)
(6991,0,1045954560)
(12991,0,469762048)
(24991,0,536870912)
(2491,0,402653184)
(23191,0,973078528)
(25591,0,973078528)
(4291,0,536870912)
(4591,0,536870912)
(13891,0,973078528)
(12691,0,973078528)
(15391,0,973078528)
(22591,0,536870912)
(7891,0,536870912)
(10591,0,1174405120)
(9391,0,536870912)
(18091,0,536870912)
(11491,0,973078528)
(13291,0,536870912)
(15091,0,973078528)
(6391,0,956301312)
(6391,0,872415232)
(991,0,973078528)
(10891,0,536870912)
(20791,0,469762048)
(14491,0,956301312)
(22291,0,973078528)
(17791,0,1140850688)
(16891,0,1045168128)
(24391,0,973078528)
(14791,0,956301312)
(91,0,973078528)
(16591,0,956301312)
(391,0,973078528)
(18391,0,1174405120)
(20191,0,536870912)
(11191,0,973078528)
(21991,0,536870912)
(7101,872415232,1651)
(5546,872415232,5573)
(21279,671088640,23833)
(7491,1166016512,10694)
(5227,872415232,12474)
(17513,671088640,70)
(15295,1115684864,15822)
(529,872415232,2767)
(14138,1101004800,6192)
(13894,1166016512,10926)
(4183,1199570944,1208)
(26055,671088640,9753)
(8762,1115684864,20517)
(24906,671088640,5215)
(19515,671088640,6344)
(19292,872415232,17629)
(16449,1115684864,9380)
(6754,1115684864,3177)
(7343,671088640,20890)
(23350,1115684864,13151)
(21500,939524096,3169)
(16998,1224736768,5109)
(595,671088640,8537)
(826,1115684864,19545)
(22141,671088640,8208)
(16149,1140850688,21869)
(5296,671088640,3416)
(18494,1166016512,17267)
(10884,1115684864,12312)
(6132,671088640,3416)
(25636,1115684864,15891)
(19724,1166016512,25881)
(9127,1115684864,26263)
(327,1105199104,4850)
(23703,1166016512,4581)
(4565,872415232,5171)
(11035,671088640,23498)
(21380,1115684864,6679)
(25589,872415232,20379)
(22071,1199570944,26108)
(7097,1199570944,17169)
(20542,872415232,25613)
(12001,1101004800,9525)
(17715,671088640,19083)
(4546,1115684864,24407)
(3569,1166016512,18346)
(23550,671088640,1)
(8516,939524096,3169)
(24404,1166016512,10406)
(20220,1145044992,20997)
(19659,1115684864,202)
(15523,939524096,3169)
(6074,1115684864,3839)
(9510,1115684864,812)
(24410,1140850688,8408)
(24515,872415232,23495)
(21632,1115684864,26228)
(16845,1115684864,23678)
(12894,1115684864,16728)
(23795,1124073472,6740)
(4695,1224736768,22637)
(5425,1115684864,17714)
(3142,1166016512,26166)
(10588,1115684864,17615)
(18922,1115684864,15572)
(20987,939524096,3169)
(11340,872415232,5619)
(2093,1006632960,2359)
(6086,671088640,19080)
(18921,1140850688,21869)
(24563,671088640,8242)
(8005,1115684864,11490)
(7397,1166016512,19043)
(26096,1166016512,4189)
(15833,671088640,24956)
(10321,1166016512,3568)
(19876,1166016512,24314)
(18717,1115684864,18649)
(25547,1233125376,2619)
(15834,671088640,6344)
(12967,671088640,25912)
(13428,872415232,21915)
(3831,671088640,20890)
(5691,1115684864,14608)
(14784,1140850688,10839)
(6946,1140850688,24725)
(12773,939524096,3169)
(24433,939524096,3169)
(20691,671088640,23511)
(10007,1115684864,20136)
(15367,872415232,13925)
(12404,671088640,4050)
(17432,872415232,14781)
(4923,939524096,3169)
(8230,872415232,6847)
(3325,1140850688,22637)
(2292,1166016512,23076)
(16766,1115684864,7704)
(25600,1115684864,2515)
(16689,939524096,3169)
(14335,872415232,20369)
(3136,1115684864,4948)
(5821,671088640,24569)
(662,1115684864,17350)
(7222,1115684864,18129)
(23842,872415232,22555)
(8163,1166016512,16004)
(23694,1115684864,25229)
(15435,939524096,3169)
(17052,1166016512,3689)
(21336,1115684864,6049)
(13503,872415232,16005)
(10239,872415232,713)
(6957,1115684864,12051)
(23038,671088640,19080)
(26280,1115684864,22190)
(14993,1115684864,8839)
(5497,1140850688,24725)
(2505,1166016512,4403)
(520,872415232,10952)
(21045,671088640,8266)
(774,1199570944,25923)
(1767,1166016512,3337)
(14030,1115684864,13725)
(9447,939524096,3169)
(12156,1140850688,5647)
(8645,1115684864,1598)
(5951,671088640,3715)
(18921,1115684864,13742)
(185,939524096,3169)
(23763,1115684864,13582)
(8560,671088640,12170)
(25504,939524096,3169)
(19899,1115684864,26248)
(9662,1166016512,226)
(14739,939524096,3169)
(24690,671088640,12695)
(10507,1166016512,19864)
(4217,872415232,6444)
(3384,1140850688,5109)
(23789,1115684864,14701)
(18368,939524096,3169)
(1799,1115684864,8701)
(14873,1115684864,12385)
(19064,939524096,3169)
(24558,872415232,25025)
(13219,1115684864,19211)
(15644,872415232,17167)
(10302,1115684864,20280)
(6785,939524096,3169)
(22884,1124073472,4689)
(7306,671088640,22365)
(19973,1115684864,19711)
(4223,1101004800,4)
(5144,1166016512,8142)
(2703,671088640,23511)
(10235,1145044992,5647)
(11377,1166016512,4183)
(24381,939524096,3169)
(16686,1166016512,24864)
(8403,1166016512,9973)
(24604,671088640,23137)
(7246,1115684864,16781)
(7477,1140850688,5647)
(4151,1166016512,7452)
(5528,1140850688,20997)
(17405,671088640,7152)
(4783,939524096,3169)
(25998,671088640,6344)
(18411,1166016512,8475)
(7444,1115684864,21406)
(792,1166016512,20751)
(26377,1115684864,15232)
(21735,939524096,3169)
(14815,671088640,6344)
(1260,872415232,11630)
(8413,1115684864,10414)
(5562,1103101952,24302)
(26276,671088640,24427)
(23070,872415232,26060)
(8965,1115684864,3463)
(11908,1115684864,22902)
(25729,1101004800,18542)
(15213,1101004800,2258)
(21916,1166016512,774)
(1380,671088640,3416)
(17437,939524096,3169)
(10897,1166016512,12881)
(2522,1199570944,17529)
(10093,1233125376,16377)
(17552,1233125376,2186)
(11868,1166016512,6351)
(21930,872415232,19795)
(9174,1140850688,8408)
(13850,1140850688,21869)
(20424,671088640,9753)
(8464,939524096,3169)
(9259,1140850688,5647)
(3441,1166016512,6043)
(9024,1166016512,13503)
(15383,939524096,3169)
(20403,1115684864,12411)
(19204,939524096,3169)
(3,872415232,89)
(25310,1166016512,774)
(4880,1115684864,5865)
(22673,671088640,23670)
(22213,671088640,19080)
(20699,1140850688,25365)
(8283,1140850688,8408)
(8433,1166016512,23765)
(15758,939524096,3169)
(1465,1115684864,9779)
(8739,1140850688,21869)
(12460,872415232,6195)
(6837,939524096,3169)
(4888,1115684864,7261)
(1518,872415232,5259)
(5465,1140850688,20997)
(12566,1115684864,6529)
(11127,1140850688,2339)
(9523,1115684864,2968)
(5474,671088640,9753)
(22761,1166016512,4405)
(21932,1115684864,6582)
(3703,872415232,850)
(6035,1101004800,11595)
(22164,1115684864,15177)
(21173,872415232,14311)
(9483,1166016512,11557)
(11032,872415232,5035)
(14604,1115684864,21422)
(6649,1115684864,17470)
(23253,1166016512,594)
(15365,1115684864,477)
(18762,1166016512,10536)
(25982,1115684864,20767)
(8720,671088640,14200)
(24483,872415232,16332)
(19179,1140850688,22637)
(7959,671088640,1425)
(1361,671088640,7110)
(11027,671088640,1170)
(15017,1140850688,20997)
(15303,1140850688,23086)
(8130,1115684864,5180)
(7247,671088640,23498)
(1159,1233125376,1123)
(17154,1166016512,410)
(21268,872415232,19221)
(19241,1115684864,18660)
(14148,872415232,13967)
(8551,1115684864,1442)
(20603,671088640,8986)
(16030,671088640,23856)
(8677,1233125376,9961)
(18634,1115684864,7438)
(17547,872415232,24226)
(8604,939524096,3169)
(3852,939524096,3169)
(9046,671088640,11388)
(8525,872415232,7449)
(19745,1140850688,10839)
(16758,1115684864,3518)
(24977,1101004800,13453)
(20150,0,956301312)
(15950,0,956301312)
(15950,0,872415232)
(3350,0,402653184)
(12350,0,1140850688)
(650,0,536870912)
(950,0,536870912)
(50,0,1045954560)
(19550,0,536870912)
(12650,0,956301312)
(15350,0,536870912)
(10550,0,469762048)
(22850,0,536870912)
(15050,0,469762048)
(17450,0,973078528)
(19250,0,1140850688)
(7250,0,956301312)
(7250,0,872415232)
(20750,0,973078528)
(24350,0,973078528)
(5450,0,973078528)
(19850,0,536870912)
(16250,0,1174405120)
(10850,0,536870912)
(2450,0,536870912)
(14750,0,536870912)
(8450,0,536870912)
(23150,0,973078528)
(11150,0,1174405120)
(3050,0,973078528)
(1850,0,956301312)
(25550,0,1174405120)
(2150,0,536870912)
(20450,0,973078528)
(4550,0,536870912)
(17750,0,536870912)
(3650,0,536870912)
(4250,0,1174405120)
(6650,0,1174405120)
(14150,0,973078528)
(6950,0,973078528)
(13250,0,536870912)
(21950,0,1174405120)
(350,0,469762048)
(24650,0,469762048)
(8750,0,973078528)
(6050,0,973078528)
(9950,0,973078528)
(4850,0,469762048)
(25250,0,536870912)
(1550,0,973078528)
(21650,0,536870912)
(26150,0,536870912)
(13850,0,973078528)
(21350,0,1015021568)
(21350,0,956301312)
(18350,0,536870912)
(1250,0,956301312)
(17150,0,536870912)
(5750,0,956301312)
(10554,1233125376,3660)
(19262,1166016512,5803)
(11784,1115684864,19192)
(12971,1115684864,20517)
(16958,1115684864,10401)
(19112,671088640,5327)
(23927,872415232,22387)
(11784,1140850688,2382)
(20835,1124073472,3450)
(22623,1166016512,2241)
(4806,1166016512,19565)
(9755,1166016512,5692)
(10264,1166016512,18101)
(26226,1115684864,26397)
(2685,1199570944,6304)
(21940,1199570944,22006)
(20373,1199570944,22438)
(9605,1115684864,21194)
(25583,671088640,3416)
(11329,1140850688,22637)
(14547,1115684864,9902)
(2933,1166016512,26166)
(13484,671088640,26102)
(25442,1233125376,21662)
(3481,1115684864,22966)
(23062,872415232,25043)
(17562,1140850688,25365)
(8486,1166016512,3166)
(19027,671088640,8266)
(20381,671088640,9345)
(15472,1166016512,26364)
(337,1140850688,2339)
(8583,671088640,8397)
(20915,671088640,23498)
(20700,1166016512,22748)
(10936,671088640,16001)
(5743,1115684864,13387)
(8942,1140850688,2339)
(11019,1006632960,7980)
(24884,671088640,19957)
(22312,872415232,13243)
(12616,872415232,698)
(2439,1115684864,12774)
(551,939524096,3169)
(10021,1166016512,3300)
(18822,939524096,3169)
(475,1140850688,5647)
(26014,1147142144,13179)
(19740,1115684864,14144)
(4214,939524096,3169)
(6950,1115684864,5882)
(18507,1140850688,5109)
(25539,1115684864,24896)
(8051,671088640,1170)
(24209,1140850688,23086)
(1942,872415232,6083)
(6207,1166016512,9787)
(15832,1006632960,23888)
(5562,671088640,1424)
(16251,1140850688,13179)
(22711,671088640,23498)
(25345,1101004800,13959)
(4522,671088640,1209)
(19133,1140850688,13179)
(19763,872415232,18516)
(15723,1115684864,15971)
(5057,939524096,3169)
(24725,671088640,7114)
(2474,1115684864,10401)
(11576,671088640,20414)
(10385,939524096,3169)
(16715,1115684864,21961)
(17700,1140850688,13179)
(15049,939524096,3169)
(4590,1166016512,19967)
(21267,671088640,5130)
(14658,1115684864,4995)
(12349,671088640,5005)
(12010,671088640,17034)
(14968,1115684864,4616)
(16581,671088640,21630)
(13895,671088640,326)
(25145,1115684864,23685)
(23134,671088640,13215)
(11861,1140850688,25365)
(16820,939524096,3169)
(21634,1166016512,14805)
(18537,872415232,13285)
(20345,872415232,23439)
(4992,671088640,3864)
(10349,939524096,3169)
(5022,1166016512,20373)
(3337,1199570944,13233)
(12922,1166016512,2365)
(26346,671088640,8266)
(24690,1115684864,25023)
(15098,1115684864,13356)
(25639,671088640,20541)
(21487,1006632960,4152)
(3238,1199570944,3463)
(16889,1115684864,19443)
(14884,1115684864,17343)
(21505,1101004800,9116)
(4447,671088640,5005)
(3681,872415232,13159)
(10860,1166016512,19955)
(798,671088640,326)
(2606,671088640,890)
(11185,671088640,326)
(22696,1166016512,9068)
(4767,1166016512,20741)
(3268,1166016512,1217)
(18728,1115684864,5581)
(15833,1115684864,15971)
(18469,1101004800,9199)
(24522,1140850688,10839)
(20676,1115684864,17965)
(10173,1166016512,13505)
(6652,1140850688,13179)
(21304,1166016512,20437)
(4290,872415232,5544)
(4449,939524096,3169)
(1218,671088640,14323)
(22400,1115684864,21020)
(23561,1115684864,8613)
(5247,1166016512,6934)
(1141,939524096,3169)
(2561,671088640,19227)
(16586,671088640,21974)
(1433,872415232,10964)
(15576,1115684864,16080)
(9094,1124073472,8783)
(15897,872415232,18257)
(20274,1166016512,6188)
(23302,1233125376,2800)
(15283,1166016512,19807)
(24905,671088640,23332)
(14761,671088640,9753)
(2780,671088640,8266)
(11939,1115684864,4059)
(2447,939524096,3169)
(14986,671088640,2490)
(18318,1140850688,25365)
(17338,1115684864,13634)
(4544,671088640,14069)
(21297,939524096,3169)
(9637,1140850688,23086)
(15212,1115684864,4932)
(6940,1115684864,14041)
(11281,671088640,9294)
(2971,1199570944,24960)
(2286,671088640,14196)
(7677,1101004800,17784)
(24753,1115684864,22431)
(17539,671088640,2194)
(4673,1115684864,16523)
(10099,1166016512,24515)
(14996,671088640,9753)
(18258,1140850688,8408)
(24365,872415232,17959)
(15528,671088640,19152)
(1819,1233125376,15832)
(9128,1115684864,10499)
(23910,671088640,23450)
(20278,939524096,3169)
(26275,1166016512,4408)
(11338,1115684864,14581)
(9147,1233125376,15007)
(25986,671088640,26137)
(12252,1166016512,8097)
(2152,671088640,9406)
(23654,1115684864,3945)
(8902,1166016512,22360)
(2346,1101004800,17568)
(7884,1166016512,17537)
(1370,1140850688,2382)
(5387,1115684864,24659)
(1113,1140850688,22637)
(13246,1166016512,14821)
(15853,671088640,22292)
(8355,1115684864,12399)
(2775,1166016512,9185)
(20640,1115684864,4164)
(18243,1166016512,20718)
(24982,939524096,3169)
(16180,1166016512,13271)
(9211,671088640,8266)
(15799,671088640,9911)
(10662,671088640,24569)
(17365,1105199104,20642)
(13381,1115684864,15232)
(25446,872415232,13475)
(11382,1140850688,5109)
(24649,671088640,2264)
(2158,1166016512,9832)
(7059,939524096,3169)
(7707,1115684864,5555)
(23437,1101004800,20696)
(14735,872415232,20557)
(15889,872415232,16681)
(12064,939524096,3169)
(3093,671088640,19200)
(12981,1105199104,13720)
(1395,671088640,25383)
(7932,1101004800,20184)
(2254,1166016512,4290)
(7892,1115684864,10150)
(14363,1115684864,13901)
(14407,671088640,17560)
(13681,1115684864,24589)
(22957,1140850688,2382)
(10062,939524096,3169)
(17302,872415232,26352)
(10101,1115684864,19024)
(11102,872415232,697)
(24527,1115684864,15964)
(20205,1115684864,22925)
(25469,1115684864,1125)
(11594,671088640,13047)
(1113,1233125376,6934)
(4166,1145044992,23086)
(4489,1115684864,12863)
(20450,1115684864,21241)
(22665,671088640,8266)
(12631,1115684864,5360)
(7046,872415232,6260)
(26178,1140850688,5647)
(8550,1115684864,6760)
(22338,1115684864,25927)
(17548,1140850688,2382)
(506,671088640,23498)
(2052,671088640,11538)
(2095,872415232,74)
(2295,1101004800,23315)
(15458,671088640,8738)
(7111,872415232,1769)
(21924,1166016512,19435)
(1580,1115684864,7295)
(25063,1115684864,7752)
(18965,1115684864,24240)
(14748,671088640,21242)
(25974,1124073472,20803)
(21164,671088640,3822)
(15658,1166016512,14420)
(10869,1140850688,21869)
(22488,671088640,15320)
(17446,1115684864,18567)
(3425,1140850688,21869)
(9645,671088640,17731)
(22911,671088640,19080)
(6922,872415232,286)
(20804,671088640,24427)
(11133,939524096,3169)
(23626,1115684864,23140)
(8390,1115684864,4023)
(4074,939524096,3169)
(26216,671088640,23670)
(2482,1140850688,24725)
(4629,1233125376,10235)
(1794,1140850688,23086)
(17325,1199570944,6044)
(5541,872415232,8392)
(6911,671088640,9753)
(6684,1115684864,8315)
(475,671088640,26102)
(280,1140850688,5647)
(4284,872415232,6858)
(25441,1115684864,15232)
(12701,1140850688,21028)
(25048,671088640,3720)
(26145,1140850688,22637)
(8813,671088640,10262)
(4306,1140850688,5109)
(22775,1115684864,3995)
(12860,1115684864,7148)
(9785,671088640,8374)
(24410,1115684864,3629)
(25817,1115684864,14650)
(9282,1115684864,14119)
(13745,1199570944,8389)
(10868,1115684864,19211)
(24836,1140850688,20997)
(2163,1166016512,20345)
(16349,1115684864,359)
(12665,939524096,3169)
(26339,1115684864,8755)
(4310,872415232,13051)
(8551,671088640,18910)
(13509,1115684864,12728)
(17417,939524096,3169)
(16229,1115684864,14931)
(21431,1166016512,20077)
(400,1145044992,20997)
(5845,1115684864,24057)
(23864,1101004800,22576)
(26273,1115684864,22046)
(16789,1140850688,5647)
(17062,1166016512,11162)
(20732,939524096,3169)
(54,1115684864,9769)
(21057,1115684864,20038)
(4922,1115684864,2500)
(10245,872415232,6864)
(10926,1105199104,20872)
(3653,1166016512,7883)
(6041,1233125376,12283)
(17924,1115684864,23794)
(19686,1166016512,17720)
(11173,1115684864,2911)
(22323,671088640,20448)
(10803,939524096,3169)
(8685,872415232,9712)
(2418,671088640,16013)
(13596,939524096,3169)
(22145,1115684864,5135)
(7727,671088640,16208)
(4471,1115684864,15372)
(19023,1166016512,6196)
(13381,1115684864,22361)
(10694,1233125376,15007)
(24659,671088640,13136)
(5805,1124073472,16080)
(2971,1101004800,25054)
(14667,939524096,3169)
(6796,1140850688,10839)
(12592,671088640,26137)
(2480,1115684864,5274)
(13042,671088640,6752)
(11682,939524096,3169)
(16448,671088640,24427)
(12631,872415232,13142)
(5379,1166016512,18875)
(25292,939524096,3169)
(9748,1166016512,15555)
(21896,1115684864,15372)
(781,1140850688,13179)
(20205,1115684864,8146)
(1224,1115684864,7943)
(20645,1166016512,6196)
(3931,1115684864,14241)
(7515,872415232,11028)
(18240,1199570944,17343)
(8440,1115684864,8293)
(22411,939524096,3169)
(4831,1115684864,2220)
(7252,1140850688,23086)
(12178,1233125376,4468)
(18771,872415232,13572)
(4551,872415232,7914)
(24486,1140850688,2339)
(14276,671088640,19437)
(25713,872415232,20891)
(13578,1115684864,15444)
(23130,1140850688,22637)
(1451,671088640,25912)
(9787,872415232,13100)
(24477,671088640,20978)
(7843,1166016512,18860)
(6918,671088640,23856)
(1361,1140850688,22637)
(24325,939524096,3169)
(15093,1166016512,16596)
(20592,939524096,3169)
(5746,939524096,3169)
(9140,939524096,3169)
(330,872415232,1180)
(19172,1115684864,18645)
(7807,1115684864,22190)
(17944,1115684864,24056)
(20231,1115684864,4956)
(14810,1115684864,23467)
(11304,1166016512,20822)
(5510,1115684864,11069)
(14622,1115684864,3165)
(16123,1166016512,15066)
(1864,1115684864,18668)
(23488,1233125376,17105)
(3711,1101004800,20269)
(23285,671088640,9753)
(3544,872415232,6961)
(14562,1115684864,978)
(10986,939524096,3169)
(25117,1115684864,25993)
(25941,1124073472,13392)
(3020,1115684864,6395)
(20644,939524096,3169)
(8048,1166016512,12606)
(11387,1140850688,10839)
(9252,872415232,4383)
(8739,1115684864,26218)
(8462,1140850688,20997)
(24448,1115684864,23362)
(11164,1115684864,22634)
(2508,671088640,24427)
(4763,939524096,3169)
(8833,1115684864,5151)
(187,1105199104,23642)
(19369,1166016512,2324)
(19664,671088640,8266)
(165,939524096,3169)
(17365,939524096,3169)
(23995,671088640,9472)
(5701,1115684864,11737)
(8764,1115684864,15926)
(26085,872415232,15432)
(17816,872415232,17803)
(26273,671088640,18476)
(14391,1115684864,22044)
(10332,1115684864,25541)
(5014,1115684864,945)
(6729,939524096,3169)
(22646,939524096,3169)
(12955,1115684864,2978)
(23076,1101004800,15698)
(21465,1166016512,25116)
